window,symbol,trade_id,entry_date,entry_signal_date,entry_open,entry_b,entry_jf,setup_date,B_BASE_BULL,B_STAGE_COMPONENT,B_BEAR_RECOVER,B_CRASH_RECOVER,exit_date,exit_signal_date,exit_reason,exit_price,return_pct,hold_bars,peak_close,peak_close_date,peak_close_gain_pct,exit_gross_pct,giveback_pp,peak_to_exit_drawdown_pct,profit_to_loss,S_BLOWOFF,S_BEAR_RALLY,S_CROSS,S_DELAY,exit_raw_s,exit_s_suppressed,raw_s_count,emitted_s_count,suppressed_s_count,entry_kind,risk_status,observation_state,first_net_positive_date,first_return_to_be_date,first_trail_covers_be_date,post_return_peak_date,signal_close,signal_high,base_low3,risk_r,risk_pct,entry_gap_pct,break_even,post_return_peak_close,post_return_bars,net_profit_to_loss
full,TSLA,TSLA:2024-04-30,2024-04-30,2024-04-29,186.97999572753903,True,False,2024-04-25,False,False,True,False,2024-07-12,2024-07-11,signal,235.8000030517578,25.85765548340815,50,263.260009765625,2024-07-10,40.79581547816411,26.109748871402072,14.686066606762036,10.430755031238615,False,True,False,False,False,True,False,1,1,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,TSLA,TSLA:2024-10-28,2024-10-28,2024-10-25,270.0,True,False,2024-10-24,True,False,False,False,2024-12-19,2024-12-18,signal,451.8800048828125,67.02840620483397,37,479.8599853515625,2024-12-17,77.7259205005787,67.36296477141204,10.362955729166657,5.830863444104606,False,True,False,False,False,True,False,1,1,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,TSLA,TSLA:2025-03-13,2025-03-13,2025-03-12,248.1300048828125,False,True,,False,False,False,False,2025-04-09,2025-04-08,trail,224.69000244140625,-9.627677945506463,19,288.1400146484375,2025-03-25,16.124615716878353,-9.44666182248961,25.571277539367962,22.020548685140884,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2025-03-14,2025-03-17,,2025-03-25,248.08999633789065,251.83999633789065,217.02000427246097,31.110000610351534,12.53778261320885,0.01612662562473499,248.62701027635492,288.1400146484375,16,True
full,TSLA,TSLA:2026-02-12,2026-02-12,2026-02-11,430.2999877929687,True,False,2026-02-10,False,True,False,False,2026-06-08,2026-06-05,signal,396.3299865722656,-8.078611631424515,79,445.2699890136719,2026-05-13,3.478968544127814,-7.894492722376545,11.373461266504359,10.991084880841484,True,False,False,False,True,True,False,1,1,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,MRNA,MRNA:2022-01-11,2022-01-11,2022-01-10,226.0,False,True,,False,False,False,False,2022-01-20,2022-01-19,trail,174.99000549316406,-22.72557501230831,6,222.88999938964844,2022-01-12,-1.3761064647573318,-22.570794029573428,21.194687564816096,21.490418604536533,False,False,False,False,False,False,False,0,0,0,JF,valid,closed,,,,,233.6999969482422,241.9900054931641,205.22999572753903,20.770004272460966,9.190267377195118,-3.2948211590895005,226.45267890513136,,,False
full,MRNA,MRNA:2022-02-16,2022-02-16,2022-02-15,147.6199951171875,False,True,,False,False,False,False,2022-04-22,2022-04-21,trail,143.22999572753906,-3.1678067374243724,45,186.72000122070312,2022-03-22,26.4869309015193,-2.973851466505917,29.460782368025217,23.291562344067717,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2022-02-16,2022-02-17,2022-03-22,2022-03-22,151.1199951171875,152.92999267578125,138.13999938964844,9.479995727539062,6.421891370483659,-2.3160403077606584,147.91567855862618,186.72000122070312,43,True
full,MRNA,MRNA:2023-08-18,2023-08-18,2023-08-17,105.9000015258789,False,True,,False,False,False,False,2023-10-17,2023-10-16,trail,90.37999725341795,-14.825943022421717,41,116.62000274658205,2023-08-30,10.122758325063375,-14.655339045173022,24.778097370236395,22.500432923316104,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2023-08-21,2023-09-11,,2023-09-15,106.23999786376952,106.58000183105467,95.0199966430664,10.8800048828125,10.27384771109162,-0.3200266799012752,106.11211965306538,114.58999633789062,25,True
full,MRNA,MRNA:2023-11-03,2023-11-03,2023-11-02,73.08999633789062,False,True,,False,False,False,False,2024-02-12,2024-02-09,trail,87.41000366210938,19.35322949190672,67,115.44000244140624,2024-01-08,57.94227421730067,19.592294488589413,38.34997972871126,24.281010210064768,False,False,False,False,False,False,False,0,0,0,JF,valid,closed,2023-11-03,2023-11-06,2023-12-22,2024-01-08,71.2300033569336,73.30000305175781,62.54999923706055,10.539997100830078,14.420574126319982,2.6112493237387735,73.2363958932813,115.44000244140624,65,False
full,MRNA,MRNA:2024-11-19,2024-11-19,2024-11-18,38.89500045776367,False,True,,False,False,False,False,2025-01-14,2025-01-13,trail,35.150001525878906,-9.80913675287911,36,47.529998779296875,2025-01-07,22.200792440946238,-9.62848409258018,31.829276533526418,26.046702233054653,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2024-11-22,2024-12-18,,2025-01-07,39.5099983215332,39.76499938964844,35.79999923706055,3.095001220703125,7.957324037221716,-1.5565626167955426,38.97290729945528,47.529998779296875,15,True
full,MRNA,MRNA:2025-02-18,2025-02-18,2025-02-14,33.04999923706055,False,True,,False,False,False,False,2025-04-01,2025-03-31,trail,28.700000762939453,-13.335461051097441,30,35.959999084472656,2025-03-10,8.804840891339527,-13.161871632490785,21.96671252383031,20.189094845300016,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2025-02-18,2025-02-27,,2025-03-10,32.9900016784668,33.90999984741211,29.25,3.799999237060547,11.497728668021951,0.1818658852415611,33.11619851789782,35.959999084472656,22,True
full,MRNA,MRNA:2025-04-29,2025-04-29,2025-04-28,27.46500015258789,True,False,2025-04-24,False,False,True,False,2025-08-04,2025-08-01,signal,28.01499938964844,1.7986428200841953,66,34.66999816894531,2025-07-23,26.233380580114552,2.002545909357023,24.23083467075753,19.195267178461815,False,False,False,True,True,True,False,1,1,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,MRNA,MRNA:2025-11-13,2025-11-13,2025-11-12,26.11000061035156,True,False,2025-11-11,False,False,True,False,2026-02-06,2026-02-05,trail,41.18000030517578,57.40207017947048,57,51.869998931884766,2026-01-22,98.65950869154867,57.71734715643622,40.94216153511245,20.60921312288245,False,False,False,False,False,False,False,0,0,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,NVDA,NVDA:2025-01-07,2025-01-07,2025-01-06,152.80179213743568,True,False,2025-01-03,False,True,False,False,2025-02-04,2025-02-03,trail,116.78557092036436,-23.72333142580999,18,147.00045776367188,2025-01-23,-3.796640270125806,-23.570548953167368,19.77390868304156,20.55428078454222,False,False,False,False,False,False,False,0,0,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,NVDA,NVDA:2025-04-08,2025-04-08,2025-04-07,103.6647139576977,False,True,,False,False,False,False,2026-03-31,2026-03-30,trail,166.77563225072552,60.55824726413286,245,206.7762756347656,2025-10-29,99.466402539966,60.87984607643966,38.586556463526335,19.344890153014592,False,False,False,False,False,False,False,0,0,0,JF,valid,closed,2025-04-09,2025-04-17,2025-05-14,2025-10-29,97.50335693359376,101.60760579690212,86.49878224276449,17.16593171493321,16.559088487851405,6.319122969581681,103.87235479493276,206.7762756347656,237,False
full,NVDA,NVDA:2026-04-08,2026-04-08,2026-04-07,184.2852230345028,True,False,2026-04-06,False,False,True,False,2026-06-09,2026-06-08,signal,210.6199951171875,14.06175833620351,43,235.465576171875,2026-05-14,27.772358681080988,14.290224494968973,13.482134186112015,10.551682950272012,False,False,False,False,True,True,False,1,1,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,GOOGL,GOOGL:2022-02-02,2022-02-02,2022-02-01,151.25,True,False,2022-01-31,False,True,False,False,2022-04-28,2022-04-27,trail,116.41500091552734,-23.185264576067965,59,148.0,2022-02-02,-2.148760330578514,-23.031404353370355,20.88264402279184,21.34121559761666,False,False,False,False,False,False,False,0,0,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,GOOGL,GOOGL:2024-03-15,2024-03-15,2024-03-14,142.5,True,False,2024-03-13,False,True,False,False,2024-09-09,2024-09-06,trail,152.50999450683594,6.810615458117031,121,191.17999267578125,2024-07-10,34.1613983689693,7.024557548656807,27.136840820312493,20.227011010783468,False,False,False,False,False,False,False,0,0,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,GOOGL,GOOGL:2024-09-18,2024-09-18,2024-09-17,159.86000061035156,True,False,2024-09-13,False,True,False,False,2025-03-12,2025-03-11,trail,166.5800018310547,3.995375811745916,119,206.3800048828125,2025-02-04,29.100465466561865,4.203678965998936,24.89678650056293,19.28481544244425,False,False,False,False,False,False,False,0,0,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,GOOGL,GOOGL:2026-03-12,2026-03-12,2026-03-11,306.82000732421875,True,False,2026-03-09,False,True,False,False,2026-06-02,2026-06-01,signal,366.5899963378906,19.241631641253253,56,402.6199951171875,2026-05-13,31.223513951531935,19.480473106994147,11.743040844537788,8.948884609868891,False,False,False,False,True,True,False,1,1,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,GOOGL,GOOGL:2026-08-04,2026-08-04,2026-08-03,368.2200012207031,True,False,2026-07-31,False,True,False,False,2026-08-27,,terminal,340.6499938964844,-7.672306384325056,18,377.6499938964844,2026-08-04,2.5609669883546404,-7.4873736442398915,10.048340632594531,9.797431642522913,True,False,False,False,False,,,0,0,0,B,not_applicable,open,,,,,,,,,,,,,,
full,AAOI,AAOI:2022-01-25,2022-01-25,2022-01-24,3.9700000286102295,False,True,,False,False,False,False,2022-02-28,2022-02-25,trail,3.4000000953674316,-14.528879830647135,23,4.369999885559082,2022-02-18,10.075563074715642,-14.357680834635577,24.43324390935122,22.196792118852706,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2022-01-31,2022-02-03,,2022-02-18,4.019999980926514,4.03000020980835,3.630000114440918,0.3399999141693115,8.564229514334151,-1.243779914266574,3.9779519545674096,4.369999885559082,15,True
full,AAOI,AAOI:2023-01-13,2023-01-13,2023-01-12,2.3299999237060547,True,False,2023-01-09,False,False,True,False,2023-01-20,2023-01-19,signal,2.2899999618530273,-1.91320485993266,4,2.440000057220459,2023-01-17,4.721035927736872,-1.7167366164289044,6.437772544165776,6.147544747941735,True,False,True,False,False,True,False,1,1,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,AAOI,AAOI:2023-03-29,2023-03-29,2023-03-28,1.8200000524520872,False,True,,False,False,False,False,2023-05-02,2023-05-01,trail,1.8200000524520872,-0.1998999999999973,23,2.299999952316284,2023-04-12,26.37362011157598,0.0,26.37362011157598,20.86956129632953,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2023-03-29,2023-05-01,2023-04-03,,1.8200000524520872,1.8700000047683716,1.7000000476837158,0.12000000476837136,6.593406665384173,0.0,1.8236455198462598,,0,True
full,AAOI,AAOI:2023-05-09,2023-05-09,2023-05-08,1.7699999809265137,False,True,,False,False,False,False,2023-06-22,2023-06-21,signal,4.695000171661377,164.7240065994533,30,5.199999809265137,2023-06-20,193.78530312430712,165.25424984489322,28.531053279413896,9.711531848596866,False,True,False,False,False,True,False,1,1,0,JF,valid,closed,2023-05-09,2023-05-11,2023-05-30,2023-06-20,1.7699999809265137,1.840000033378601,1.600000023841858,0.16999995708465576,9.604517452913678,0.0,1.77354529797717,5.199999809265137,27,False
full,AAOI,AAOI:2024-04-17,2024-04-17,2024-04-16,12.039999961853027,False,True,,False,False,False,False,2024-06-21,2024-06-20,trail,9.0,-25.39859610915135,45,12.539999961853027,2024-05-24,4.1528239334234,-25.249169198378908,29.401993131802307,28.229664853443303,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2024-04-19,2024-04-22,,2024-05-24,11.989999771118164,12.289999961853027,10.850000381469728,1.189999580383299,9.883717476359118,0.41701577722548233,12.06411612999689,12.539999961853027,41,True
full,AAOI,AAOI:2024-07-11,2024-07-11,2024-07-10,9.350000381469728,True,False,2024-07-08,False,False,False,True,2024-07-25,2024-07-24,trail,8.899999618530273,-5.003121316486691,10,11.890000343322754,2024-07-16,27.16577388474675,-4.812842188020527,31.978616072767274,25.147187876000523,True,False,False,False,False,False,False,0,0,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,AAOI,AAOI:2024-08-20,2024-08-20,2024-08-19,8.59000015258789,True,False,2024-08-15,False,False,True,False,2024-12-06,2024-12-05,signal,37.45000076293945,335.1005535215784,76,44.029998779296875,2024-12-04,412.5727357063207,335.9720616728624,76.60067403345829,14.944352029942298,False,True,False,False,False,True,False,1,1,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,AAOI,AAOI:2025-03-13,2025-03-13,2025-03-12,16.90999984741211,False,True,,False,False,False,False,2025-03-28,2025-03-27,trail,17.579999923706055,3.7543327154057726,11,22.280000686645508,2025-03-24,31.7563624345935,3.9621530593714427,27.794209375222056,21.09515537742601,False,False,False,False,False,False,False,0,0,0,JF,valid,closed,2025-03-14,,2025-03-14,,17.299999237060547,18.510000228881836,13.8149995803833,3.0950002670288086,18.30278116473469,-2.2543318314891536,16.943870644831126,,,False
full,AAOI,AAOI:2025-04-08,2025-04-08,2025-04-07,12.0649995803833,False,True,,False,False,False,False,2025-04-17,2025-04-16,trail,10.4399995803833,-13.641687661864788,7,13.869999885559082,2025-04-09,14.96063297101613,-13.468711616385932,28.429344587402063,24.729634704229287,True,False,False,False,False,False,False,0,0,0,JF,valid,closed,2025-04-09,2025-04-10,,2025-04-15,11.229999542236328,12.989999771118164,9.94499969482422,2.1199998855590803,17.571487437148576,7.435441426391121,12.089165822863205,11.449999809265137,4,True
full,AAOI,AAOI:2025-05-02,2025-05-02,2025-05-01,15.25,True,False,2025-04-24,False,False,True,False,2025-06-02,2025-05-30,trail,15.3100004196167,0.19275887723202434,20,20.290000915527344,2025-05-13,33.04918633132685,0.39344537453573913,32.655740956791114,24.54411173584322,False,False,False,False,False,False,False,0,0,0,B,not_applicable,closed,,,,,,,,,,,,,,
full,AAOI,AAOI:2025-09-16,2025-09-16,2025-09-15,29.700000762939453,True,False,2025-09-10,True,False,False,False,2025-11-05,2025-11-04,trail,30.739999771118164,3.2947802138015847,36,37.220001220703125,2025-10-27,25.31986621073543,3.5016800722660335,21.818186138469397,17.409997950189606,False,False,False,False,False,False,False,1,0,1,B,not_applicable,closed,,,,,,,,,,,,,,
full,AAOI,AAOI:2025-11-24,2025-11-24,2025-11-21,20.809999465942383,False,True,,False,False,False,False,2025-12-15,2025-12-12,signal,33.68000030517578,61.521743619341265,14,36.31999969482422,2025-12-11,74.53147826488646,61.845272318706336,12.686205946180124,7.268720847551801,False,True,False,False,False,True,False,1,1,0,JF,valid,closed,2025-11-24,,2025-11-28,,20.579999923706055,20.799999237060547,18.5,2.309999465942383,11.10043020290762,1.1175876729299317,20.85168197821684,,,False
full,AAOI,AAOI:2026-07-31,2026-07-31,2026-07-30,100.0999984741211,False,True,,False,False,False,False,2026-08-19,2026-08-18,signal,135.85000610351562,35.44300100700386,13,154.88999938964844,2026-08-17,54.73526648423699,35.71429388047094,19.020972603766047,12.292590458493658,False,True,False,False,False,True,False,1,1,0,JF,valid,closed,2026-08-03,,2026-08-04,,90.11000061035156,90.68000030517578,76.01000213623047,24.089996337890625,24.065930774333253,11.086447448788395,100.30049917196585,,,False
